date,total_count,proportion,ci_lower,ci_upper
2020-12-03,1954,0.0010235414534288639,0.000277184063570604,0.0036775443423696388
2020-12-04,1620,0,0,0
2020-12-05,934,0.0032119914346895075,0.0010836486582837077,0.0093214762590386
2020-12-06,1139,0,0,0
2020-12-07,2572,0.0007776049766718507,0.00021072858070479567,0.002797355991829262
2020-12-08,2247,0.0004450378282153983,7.749323495093556e-05,0.0024825442365370063
2020-12-09,2248,0,0,0
2020-12-10,4249,0.0014120969639915275,0.0006438375748100362,0.0030610704835240233
2020-12-11,3590,0.0002785515320334262,4.876409927331881e-05,0.0015632268884122357
2020-12-12,2068,0.0014506769825918763,0.0004908604848808572,0.004234222785973728
2020-12-13,1968,0.0005081300813008131,8.906711370296524e-05,0.002852557233374868
2020-12-14,4027,0.0014899428855227217,0.0006774651451898399,0.003220718287943971
2020-12-15,4240,0.0004716981132075472,0.00012770676484944975,0.0016964125513868125
2020-12-16,3612,0.0024916943521594683,0.0012802441947782116,0.004616768247654531
2020-12-17,3289,0.0003040437823046519,5.280482759309115e-05,0.0016926019463635851
2020-12-18,3313,0.0006036824630244491,0.00016242564488555926,0.00215699683264193
2020-12-19,2577,0.00038804811796662784,6.69428462521326e-05,0.002145079260639852
2020-12-20,2005,0.0024937655860349127,0.0010478511013204226,0.005727808842162224
2020-12-21,3251,0.00030759766225776686,5.310667146203085e-05,0.0017022653390326994
2020-12-22,2810,0.00035587188612099647,6.078771522782974e-05,0.0019481250123430252
2020-12-23,2344,0.0004266211604095563,7.222951669726003e-05,0.0023141994090959774
2020-12-24,2126,0.00047036688617121356,8.002262092610306e-05,0.0025634247646240654
2020-12-25,1101,0.0009082652134423251,0.00015776542327578173,0.005044749339269531
2020-12-26,2966,0.0010114632501685772,0.0003225076885198444,0.0027842133040954426
2020-12-27,2572,0.00038880248833592535,6.509146637332999e-05,0.002085843993191027
2020-12-28,3274,0.00030543677458766036,5.2242222292913e-05,0.0016745900361255716
2020-12-29,4036,0.0007433102081268583,0.00024881182361782985,0.0021487471954683146
2020-12-30,3142,0.00031826861871419476,5.5268266446085e-05,0.0017714638643761545
2020-12-31,2769,0.0007222824124232575,0.00019506458075500195,0.002589751156039283
2021-01-01,1911,0,0,0
2021-01-02,3707,0,0,0
2021-01-03,3059,0.00032690421706440013,5.636238129601629e-05,0.0018064868136378094
2021-01-04,5326,0,0,0
2021-01-05,4770,0.0004192872117400419,0.00011166440204083588,0.0014835049785185375
2021-01-06,3259,0.000613685179502915,0.00016388164257791275,0.002176306565662071
2021-01-07,3535,0,0,0
2021-01-08,4250,0.00047058823529411766,0.0001236751511611705,0.0016429118791126737
2021-01-09,3916,0.0002553626149131767,4.275255427112708e-05,0.00137070592427303
2021-01-10,2769,0,0,0
2021-01-11,5175,0.0005797101449275362,0.00019204757431656573,0.0016589761612786414
2021-01-12,5337,0.0013115982761851227,0.0006196876698037987,0.00263795629784354
2021-01-13,4260,0.00023474178403755868,4.019239076838226e-05,0.0012886998968882069
2021-01-14,4562,0.0010960105217010083,0.000454384014657164,0.0024876066359951336
2021-01-15,5060,0.0001976284584980237,3.3849318603517775e-05,0.001085479537823165
2021-01-16,3728,0.0002682403433476395,4.5922395486187634e-05,0.0014722274160860974
2021-01-17,3322,0.0006020469596628537,0.00016099529083122936,0.002138026745255113
2021-01-18,5592,0.000178826895565093,3.0625225218169424e-05,0.0009821626432974986
2021-01-19,5623,0.00017784101013693757,3.0314916678135818e-05,0.0009722179134574903
2021-01-20,5031,0,0,0
2021-01-21,4809,0.001455604075691412,0.000692453321699294,0.002947321574331618
2021-01-22,4730,0.00021141649048625792,3.664615779289005e-05,0.001175092473071895
2021-01-23,3237,0.0006178560395427865,0.0001651150641463717,0.0021926640916618907
2021-01-24,2802,0,0,0
2021-01-25,7484,0.0002672367717797969,7.16315835944292e-05,0.0009519635263736451
2021-01-26,5986,0.0005011693952555964,0.00016666710359728004,0.0014399039837125842
2021-01-27,5803,0.0003446493193175943,9.261897880558461e-05,0.0012306698515944722
2021-01-28,5708,0.000350385423966363,9.340767011133266e-05,0.0012411415798207963
2021-01-29,6430,0.00031104199066874026,8.34962311352419e-05,0.001109534192722835
2021-01-30,4235,0.0004722550177095632,0.0001274989516735329,0.0016936548966240913
2021-01-31,3361,0,0,0
2021-02-01,5782,0.00017295053614666206,2.9148549488819476e-05,0.0009348370437979754
2021-02-02,5380,0.0009293680297397769,0.0003832074290584835,0.0020983259296514516
2021-02-03,4352,0.00045955882352941176,0.0001228991828273925,0.0016326141534861226
2021-02-04,4535,0,0,0
2021-02-05,4418,0.0011317338162064282,0.00047112342518320136,0.0025791372978883134
2021-02-06,3506,0.0005704506560182544,0.00015253290094275,0.002025785167274474
2021-02-07,3127,0,0,0
2021-02-08,6957,0.0005749604714675866,0.00021286842393583667,0.001406641495425655
2021-02-09,6922,0.0005778676683039584,0.00021534387275762951,0.0014229875483404751
2021-02-10,6900,0.0002898550724637681,7.540338382730998e-05,0.0010020589231291921
2021-02-11,6291,0.00031791448100460976,8.193699659237367e-05,0.0010888282242513083
2021-02-12,5906,0.0003386386725364037,8.865174608479896e-05,0.001177993486770133
2021-02-13,4328,0,0,0
2021-02-14,4234,0.00023618327822390176,4.0636518216047245e-05,0.0013029266879504332
2021-02-15,7762,0.000515331100231899,0.0001925759532283208,0.0012726346492660415
2021-02-16,7397,0.000135189941868325,2.2925045032812167e-05,0.0007353459973001454
2021-02-17,5792,0,0,0
2021-02-18,5293,0.0001889287738522577,3.242542626469977e-05,0.0010398524461315902
2021-02-19,5685,0.00035180299032541777,9.279134602241932e-05,0.0012329584424419073
2021-02-20,4584,0.0010907504363001745,0.0004513113495877231,0.0024708045176601917
2021-02-21,4875,0.00020512820512820512,3.510128280115024e-05,0.001125594893291497
2021-02-22,8226,0.0004862630683199611,0.0001820078759254258,0.0012028382660028726
2021-02-23,6421,0.0006229559258682448,0.00023340682711589609,0.001542253881334579
2021-02-24,6840,0.0007309941520467836,0.00029669732205371574,0.0016249886969752186
2021-02-25,7129,0.00028054425585636136,7.405938348226758e-05,0.0009842088526430498
2021-02-26,6192,0.00048449612403100775,0.00015779949770857704,0.0013633505718696334
2021-02-27,3998,0.0005002501250625312,0.0001302234903494278,0.0017298084425391323
2021-02-28,3878,0.0007735946364105209,0.0002545858758609557,0.0021985518552000115
2021-03-01,7558,0.0006615506747816883,0.00027119123279820443,0.0014853923005560704
2021-03-02,7089,0.00042319085907744394,0.00013788128963435384,0.0011913745928793938
2021-03-03,7561,0.0005290305515143499,0.00019938903028506518,0.0013176286862927348
2021-03-04,6341,0.00031540766440624505,8.347081637304557e-05,0.0011091966997538825
2021-03-05,6388,0.00031308703819661864,8.32680539000943e-05,0.0011065041293670623
2021-03-06,4045,0.0004944375772558715,0.00013216914439802995,0.0017556255177768587
2021-03-07,3768,0.0007961783439490446,0.00026197276067091636,0.002262264181912234
2021-03-08,8649,0.000346860908775581,0.00011257959059069594,0.0009728700548514391
2021-03-09,7853,0.00025467974022666496,6.685538071914779e-05,0.0008885236802023008
2021-03-10,8313,0.00012029351617947793,2.0402512145217242e-05,0.0006544712055069172
2021-03-11,7847,0.00012743723716069835,2.188479025831336e-05,0.0007019955892524815
2021-03-12,8399,0.0002381235861412073,6.244082015572838e-05,0.0008298829559123337
2021-03-13,5734,0.0005231949773282176,0.00017320307123133455,0.0014963244017375745
2021-03-14,4814,0.0004154549231408392,0.0001111439473592141,0.0014765967892540032
2021-03-15,10474,0.0005728470498376934,0.00025594022691521396,0.0012178557959045848
2021-03-16,9570,0.0004179728317659352,0.00015834742655383927,0.0010465559980190598
2021-03-17,8236,0.0003642544924720738,0.0001211917278737244,0.0010472500483553336
2021-03-18,8659,0.0005774338838203026,0.00023684549770209757,0.00129738671493174
2021-03-19,7639,0.0006545359340227779,0.00027323831455918217,0.001496596788609254
2021-03-20,6353,0.00047221784983472373,0.00015436154683800863,0.0013336692520852676
2021-03-21,5856,0.00017076502732240437,2.929366638474016e-05,0.000939488001113789
2021-03-22,10796,0.00046313449425713227,0.0001928170935871294,0.0010563299026121484
2021-03-23,9099,0.0005495109352676119,0.0002293917202066062,0.0012565809451793514
2021-03-24,8912,0.0004488330341113106,0.00017040348028747235,0.001126191875094581
2021-03-25,9697,0.00030937403320614623,0.00010219387128805527,0.000883164166428522
2021-03-26,7848,0.00038226299694189603,0.00012741212320584823,0.0011009696261287867
2021-03-27,5871,0.000510986203372509,0.00016828910164828852,0.0014539058803337698
2021-03-28,4974,0.0006031363088057901,0.0002002262308351156,0.0017295591962259915
2021-03-29,11273,0.0007096602501552382,0.0003487195195697875,0.0013573742246476743
2021-03-30,9945,0.00040221216691804925,0.0001522114401233016,0.001006022466786993
2021-03-31,9431,0.0004241331778178348,0.0001617896489712468,0.001069294143904602
2021-04-01,10225,9.779951100244499e-05,1.68985355301097e-05,0.0005421147226230092
2021-04-02,7148,0.0008393956351426973,0.00037761939628631067,0.0017963814767393911
2021-04-03,6101,0.00032781511227667593,8.739451246614806e-05,0.001161299403635175
2021-04-04,4321,0.00023142791020597085,3.990166011131917e-05,0.001279386726356706
2021-04-05,8524,0,0,0
2021-04-06,8832,0.00033967391304347825,0.00011130230039396374,0.0009618380316776315
2021-04-07,9122,0.0004385003288752467,0.00016529697968665165,0.0010924618338020425
2021-04-08,8872,0.000563570784490532,0.00023564338785241035,0.0012908058611066804
2021-04-09,8617,0.001508645700359754,0.0008567349007619198,0.002506137837466809
2021-04-10,6597,0.0010610883735031075,0.0005023570370309458,0.002138948423040834
2021-04-11,5112,0.000782472613458529,0.00029632372905598017,0.0019575698790040724
2021-04-12,10263,0.0006820617753093638,0.00032125795592348786,0.0013683128421839383
2021-04-13,10857,0.0011052777010223818,0.0006215128831966858,0.001897897041202194
2021-04-14,9675,0.0016537467700258397,0.0009831572706681892,0.0025924778431189242
2021-04-15,8842,0.0015833521827640805,0.000913959831171782,0.0025732981232318955
2021-04-16,8963,0.0007809885083119491,0.00036833435925249836,0.0015686873348346084
2021-04-17,5684,0.0024630541871921183,0.0014231982961854534,0.004005110575980478
2021-04-18,3852,0.0012980269989615785,0.0005387469384086633,0.0029488198115467895
2021-04-19,9612,0.0012484394506866417,0.0006749191657309545,0.0020608608625245707
2021-04-20,9149,0.0006558093780741065,0.000288907597542643,0.0013746294710567128
2021-04-21,8230,0.0010935601458080195,0.000562585828387358,0.0020308611915613424
2021-04-22,8433,0.001304399383374837,0.0006923902274561106,0.002218735279165524
2021-04-23,7750,0.0016774193548387097,0.0009421533483973838,0.0027557631014124865
2021-04-24,5030,0.0009940357852882703,0.00041196198069188195,0.00225560836872869
2021-04-25,3790,0.0018469656992084432,0.0008697039178556273,0.00370056348233807
2021-04-26,9230,0.0014084507042253522,0.0007913264753156349,0.0023149597780144924
2021-04-27,9134,0.0010948105977665863,0.0005713372492548837,0.0019349170333771324
2021-04-28,7727,0.0007764979940468488,0.00034206041411795416,0.0016273468402466765
2021-04-29,8319,0.0009616540449573266,0.00047331059365050674,0.0018419714064275346
2021-04-30,7798,0.0011541420877147987,0.0005900682695161564,0.002129985386336781
2021-05-01,4430,0.0004514672686230248,0.00011970712694130477,0.0015902516295931554
2021-05-02,3385,0.0002954209748892171,4.992256292687466e-05,0.0016003207699951407
2021-05-03,8948,0.0013410818059901655,0.0007261817579427737,0.0022172653550736874
2021-05-04,8224,0.004255836575875486,0.002942892206898023,0.005683622564122974
2021-05-05,7402,0.0005403944879762226,0.00020195183288842716,0.0013345530824325266
2021-05-06,7003,0.0012851635013565615,0.0006395625579507545,0.002308482653327619
2021-05-07,6645,0.001655379984951091,0.0008924937548201685,0.002859276611095331
2021-05-08,3879,0.0005155968032998196,0.00013437105272358815,0.0017848418702639305
2021-05-09,2812,0.00035561877667140827,5.862745204086407e-05,0.0018789867828164497
2021-05-10,8220,0.0017031630170316302,0.0009380144208440423,0.002640963539154706
2021-05-11,6822,0.001759014951627089,0.0009505077522532295,0.002901485905161731
2021-05-12,6286,0.0014317531021317213,0.0007168267610581653,0.002587079355827164
2021-05-13,4785,0.0012539184952978057,0.0005494162244800499,0.0026126797587542293
2021-05-14,4799,0.00020837674515524068,3.455163110067106e-05,0.0011079832755156419
2021-05-15,3708,0.00026968716289104636,4.478070704780631e-05,0.0014356639210386327
2021-05-16,2338,0.0012831479897348161,0.0004091651493112035,0.0035308765250687893
2021-05-17,7778,0.0010285420416559527,0.0004929966783419076,0.0019185227655909942
2021-05-18,5958,0.0010070493454179255,0.0004273233144689844,0.0020326129671935957
2021-05-19,5589,0.0012524601896582574,0.0005568927124475609,0.0023709155850309954
2021-05-20,5128,0.0025351014040561623,0.0013706516824768136,0.004007335679786329
2021-05-21,4247,0.0009418412997409936,0.00033586499355122687,0.002218493205400178
2021-05-22,2954,0.0006770480704129993,0.000169555990936297,0.0022515565451012793
2021-05-23,2139,0.0004675081813931744,7.612307887655747e-05,0.0024387276970007127
2021-05-24,6592,0.0012135922330097086,0.000587868733060457,0.002287374773470688
2021-05-25,5321,0.0005638037962788949,0.00018097609057987204,0.0015634188601752143
2021-05-26,5479,0.0003650301149844862,9.212116845117112e-05,0.0012240601815195966
2021-05-27,4825,0.001450777202072539,0.0006438077147290719,0.002740512481841326
2021-05-28,4670,0.0006423982869379015,0.00019427834793661738,0.0016782286165046246
2021-05-29,3560,0.0022471910112359553,0.0009461050877387534,0.003679147275891643
2021-05-30,2718,0,0,0
2021-05-31,6958,0.0034492670307559644,0.001997881365235272,0.00441828402097725
2021-06-01,5990,0.0018363939899833056,0.0008262253338117667,0.0026471819494830818
2021-06-02,5382,0.0003716090672612412,8.367456873286407e-05,0.001111902406323219
2021-06-03,4594,0.0017414018284719198,0.0006912151185113836,0.002689046454475526
2021-06-04,4016,0.00099601593625498,0.0002550699022147005,0.001685272118132018
2021-06-05,3122,0.00032030749519538755,3.43833779712472e-05,0.0011025921177310728
2021-06-06,2646,0.0003779289493575208,4.247479842787461e-05,0.0013618094416258813
2021-06-07,7546,0.0005300821627352239,0.00016258445014063054,0.0010745442545383103
2021-06-08,5157,0.0011634671320535194,0.00042659409132400405,0.0020291474974944226
2021-06-09,4388,0.0013673655423883319,0.000537075768067658,0.002554063673198195
2021-06-10,3481,0.0005745475438092502,0.00013400990089885564,0.0017800499446172608
2021-06-11,3262,0.0009196811771919068,0.00026271479807780604,0.002268664052336264
2021-06-12,1766,0,0,0
2021-06-13,1388,0,0,0
2021-06-14,4128,0.0012112403100775194,0.00040967029238149944,0.0022430740914265485
2021-06-15,3621,0.00027616680475006904,3.060398674295584e-05,0.0009814819998163428
2021-06-16,3216,0.0009328358208955224,0.00019197530122764566,0.0016583524092272021
2021-06-17,3339,0.0002994908655286014,3.703831106630684e-05,0.0011876564460929244
2021-06-18,3707,0.0010790396547073105,0.00026652033114352885,0.0017608587369688474
2021-06-19,2271,0,0,0
2021-06-20,2157,0.0004636068613815484,5.3967191154518734e-05,0.0017298137404178665
2021-06-21,4766,0.000209819555182543,2.8248280440098293e-05,0.0009059829657184482
2021-06-22,5340,0,0,0
2021-06-23,4641,0,0,0
2021-06-24,4247,0.0004709206498704968,9.086962325127404e-05,0.001207442570896334
2021-06-25,3821,0.00026171159382360636,3.252700076198388e-05,0.0010431073907842545
2021-06-26,4361,0.00045861041045631735,8.763189557461557e-05,0.0011644515037564486
2021-06-27,3456,0,0,0
