date,total_count,proportion,ci_lower,ci_upper
2021-11-07,13602,0.9963240699897074,0.9758568478774333,0.980704070148508
2021-11-08,25215,0.9956771762839579,0.9708209978010077,0.9747872852037203
2021-11-09,22390,0.996248325145154,0.967971873811654,0.9723668645399228
2021-11-10,23006,0.9956098409110666,0.9680185205107321,0.972354566402019
2021-11-11,20026,0.9952062318985319,0.967010719639588,0.9717184260999647
2021-11-12,18273,0.9962239369561648,0.969937858026539,0.9746362205066541
2021-11-13,15687,0.9933065595716198,0.9736473913257484,0.9783881070410669
2021-11-14,12427,0.9921944153858534,0.9739314394573001,0.9792005668865235
2021-11-15,24407,0.9959437866185931,0.9705749021341818,0.9746201256270663
2021-11-16,23983,0.9955385064420631,0.9756707894187148,0.9793851438051696
2021-11-17,21196,0.9954236648424231,0.9710592537013386,0.9753548184317223
2021-11-18,20750,0.9963855421686747,0.9744940945559813,0.978568669453739
2021-11-19,17483,0.9961677057713207,0.9788452918805367,0.9828706860342568
2021-11-20,16119,0.9971462249519201,0.9850579747880073,0.9885549300790357
2021-11-21,14876,0.9971766603925787,0.9691495838342512,0.9743985564700277
2021-11-22,26327,0.9968473430318684,0.9695552252437274,0.9735189699423735
2021-11-23,22096,0.9977371469949312,0.9699524553329719,0.9742364939871451
2021-11-24,20547,0.9979559059716747,0.9679547321644104,0.9725330125961293
2021-11-25,14180,0.9976022566995769,0.9670708289675872,0.9726158207695474
2021-11-26,20792,0.9961042708734128,0.9716721308936079,0.9759606902177632
2021-11-27,14675,0.9967291311754685,0.9668457617226346,0.9723210439522075
2021-11-28,16771,0.9974360503249657,0.9685983977613178,0.9735974023208003
2021-11-29,32965,0.9969664795995753,0.9649468085338287,0.9687517234967494
2021-11-30,25869,0.994936023812285,0.962261554455403,0.9667007937024187
2021-12-01,23334,0.9928430616268107,0.9548562222214112,0.959943153986076
2021-12-02,21868,0.9927291018840314,0.9598882420140173,0.9648522933982526
2021-12-03,20095,0.9922368748444886,0.9491764438792891,0.9549602577322426
2021-12-04,17551,0.9927639450743547,0.953895895969521,0.9597953366623289
2021-12-05,16201,0.9898771680760446,0.9422908805248892,0.9491089542471526
2021-12-06,31191,0.9857010034945978,0.924438259887369,0.930029030450954
2021-12-07,25299,0.9834380805565437,0.9159630107862125,0.9224548400907161
2021-12-08,22603,0.9670397734813962,0.8918867112445927,0.8995546066945493
2021-12-09,19914,0.9651501456261926,0.8744378184595618,0.8830880109311018
2021-12-10,17767,0.9567737941126808,0.8331660780292086,0.8433010924865102
2021-12-11,12660,0.9475513428120064,0.8151794444827286,0.8276015383684855
2021-12-12,11216,0.9394614835948645,0.7156761448436171,0.7302060494038497
2021-12-13,21671,0.9114484795348623,0.7149017213783375,0.7255266643536262
2021-12-14,19872,0.8486312399355878,0.6287248873137058,0.6403034642942433
2021-12-15,18489,0.7894964573530208,0.5255130168749208,0.5373149516730633
2021-12-16,18131,0.743422866913022,0.5392286494115633,0.5516442424101742
2021-12-17,15534,0.7039397450753186,0.49151886196105266,0.5047463688830248
2021-12-18,11863,0.6518587203911321,0.3620337053215028,0.3750872914844196
2021-12-19,9655,0.5428275504919731,0.31173410984132055,0.32598057811139924
2021-12-20,20823,0.5201459924122365,0.3578804366177057,0.3687993120347238
2021-12-21,21588,0.39545117657958123,0.28828322415534463,0.2987487635342899
2021-12-22,22493,0.3420619748366158,0.251944112913256,0.26183928328441936
2021-12-23,18603,0.345696930602591,0.24589703602456206,0.25652100454938453
2021-12-24,7497,0.35827664399092973,0.21568820592152005,0.23055669199429546
2021-12-25,4132,0.32575024201355274,0.17860551859442814,0.19665910305313153
2021-12-26,10894,0.27583991187809803,0.15500234837105956,0.16549927001821524
2021-12-27,21960,0.2749089253187614,0.17334932601873615,0.18146553304923319
2021-12-28,18611,0.2187416044274891,0.12096848028524915,0.12812579702297439
2021-12-29,18947,0.20346228954451892,0.10351610259516,0.10988091527823912
2021-12-30,18412,0.2331088420595264,0.12031493190021018,0.12724577186500963
2021-12-31,8541,0.18381922491511532,0.0807553542863422,0.08877111931804814
2022-01-01,4881,0.18541282524072936,0.06801435644326057,0.0771064201893515
2022-01-02,11484,0.14933820968303727,0.06826465840905327,0.07478321739946696
2022-01-03,22238,0.17672452558683335,0.09321483126611221,0.09892434081277893
2022-01-04,22581,0.10995970063327576,0.057871914334106364,0.06245786776452043
2022-01-05,18113,0.10031469110583559,0.053577520518909814,0.0585843887875721
2022-01-06,18026,0.09491845112615112,0.053119626534727786,0.05824334976457482
2022-01-07,15749,0.10495904501873135,0.06095678808155729,0.06691610077123183
2022-01-08,11212,0.05413842311808776,0.0319016994109813,0.03729840066833301
2022-01-09,11140,0.048025134649910234,0.031221086592281632,0.03687786621855768
2022-01-10,24092,0.06541590569483646,0.04539456215511506,0.049986001458427305
2022-01-11,25309,0.04682128886957209,0.03346369484389621,0.03742297585750844
2022-01-12,21577,0.04045974880659962,0.028297803275900778,0.03224649089807324
2022-01-13,21964,0.04794208705153888,0.035431314613884386,0.03988831735204819
2022-01-14,21894,0.032291952133004474,0.023877638972841772,0.0276168680631833
2022-01-15,14676,0.02364404469882802,0.016274223461770664,0.020045509703927957
2022-01-16,13158,0.01861985104119167,0.012542867222394732,0.016080916120054783
2022-01-17,24437,0.025289519990178828,0.018065825272369326,0.02111778533011849
2022-01-18,26248,0.02506857665345931,0.017260709901863007,0.020081135194989823
2022-01-19,26263,0.015459010775615886,0.011211292933986967,0.013601527332154459
2022-01-20,22099,0.016064075297524776,0.011401921025209915,0.014019026472318081
2022-01-21,21885,0.010829335161069226,0.007816913976692662,0.010070502111003236
2022-01-22,14700,0.012040816326530613,0.008432286109890033,0.01130216080658223
2022-01-23,13726,0.011073874398950896,0.007257792447827723,0.009957526135466294
2022-01-24,25643,0.012050072144444878,0.008512741926302355,0.010626828147809674
2022-01-25,24365,0.016458034065257542,0.012066062129565732,0.014654736085648714
2022-01-26,21792,0.008214023494860499,0.005711569840424608,0.0076465118164025635
2022-01-27,20489,0.008687588462101615,0.006133620764380347,0.008217654390839584
2022-01-28,17446,0.009515075088845582,0.006422572834030554,0.008693959301662396
2022-01-29,15987,0.003815600175142303,0.002558034215514726,0.004216442155989216
2022-01-30,18406,0.0029338259263283714,0.00193751836064434,0.003295610449368926
2022-01-31,28102,0.004732759234218205,0.0033318654625162287,0.004675578923940071
2022-02-01,22739,0.005101367694269757,0.003533774721607917,0.005078661891376289
2022-02-02,24129,0.003854283227651374,0.002667546809328862,0.003999915562955048
2022-02-03,24451,0.004130710400392622,0.0028820492802755873,0.004251397141193542
2022-02-04,21517,0.002695543058976623,0.0017587932202496937,0.002936855388430646
2022-02-05,17670,0.002320316921335597,0.001517187537561284,0.0027900017378416878
2022-02-06,18129,0.0018754481769540515,0.0012039528341193453,0.0023494235065084296
2022-02-07,28189,0.003086310262868495,0.002126343101339128,0.003232778456137283
